id,sku,short_description,Tên SP,price,Quantity_sold,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,rating_avg,brand_name,Date
113048204,9619348733761,       Dùng để sạc cho các dòng loa kéo ( 15V-3A). Các thông số đảm bảo chính xác . Vỏ được làm từ nhựa tổng hợp chịu được nhiệt độ cao. Zắc đầu ra có kích thước 5.5mm*2.5mm. Sảm phảm bảo hành 1 t...,Nguồn sạc loa kéo 15V-3A,85000,8.0,85000,,0,0,4,,available,,3.8,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
115981658,8222647079250,"ĐIỆN LẠNH THUẬN DUNG Cam Kết :Tất cả sản phẩm đều được test và đóng gói nghiêm chỉnh trước khi chuyển cho kháchHình sản phẩm là hình thật Shop chụp 100% không sao chép hình trên mạng , không lấy ...",Tay treo dành cho máy giặt đa năng,95000,17.0,100000,,5000,5,4,,available,,5.0,"{'id': 5307993, 'name': 'Thuận Dung', 'slug': 'thuan-dung'}",2022-12-30
114695737,6948623462752,Microphone Behringer BA 85A-Hàng Chính Hãng...,Microphone Behringer BA 85A-Hàng Chính Hãng,630000,2.0,630000,,0,0,0,,available,,0.0,"{'id': 217953, 'name': 'Behringer', 'slug': 'behringer'}",2022-12-30
88531567,6447090435575,"MÔ TẢ SẢN PHẨMModel: K18V _Loại: Không dây cao cấp _1 microTùy chỉnh: volum, echoHỗ trợ màn hình LedSNR(tín hiệu-to-tiếng ồn tỷ lệ): > 70dBDistortion: ≤0. 5%Khoảng cách làm việc: 15 mTần số ...",Mic K18V - Mic xe hơi - Mic Bluetooth,800000,1.0,800000,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
200979166,2953816238083,"Để đảm bảo sử dụng tốt, remote gốc phải giống 100% mẫu trong hình  Khoảng cách sử dụng tối ưu: 10mVật liệu: Nhựa ABSNguồn: 02 pin AAASử dụng dễ dàng, không cần phải thiết lập lạiTình Trạng: Mới...",Remote điều khiển tivi led LIVA Smart,95000,5.0,95000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
37067695,9923213116997,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV LGChủng loại phụ kiệnHàng thay thếDòng TV tương thíchTV LED LG, Smart TV LGLoại sóng giao tiếpHồng ngoạ...","Remote Điều Khiển Dùng Cho TV LED LG, Smart TV LG RM-L930+2",33000,,33000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
104798024,8265572949286,GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC.Khối lượng giặt 8.5 KGKích thước (RxSxC) 550x565x950Khối lượng tịnh 40 KGMàu sắc Ghi xámChất liệu cửa Kính cường lực giảm chấnTốc độ vắt (tối đa) 680 vòng/phútĐộng cơ Ti...,Máy giặt Inverter Casper 9.5 KG WT-95N68BGA - Hàng chính hãng (chỉ giao HCM),3999000,,4890000,,891000,18,0,,available,,0.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-12-30
94857614,5228667841036,"️ Chịu được mưa nắng, chống cong vênh do ảnh hưởng của môi trường tự nhiên. So với vật liệu bằng nhựa thì có độ bền hơn rất nhiều. Vì nhựa ở môi trường khô và nóng cao sẽ rất dễ cong vênh, giòn và nứt...","Chuyển hướng gió bằng sắt hoặc nhựa cao cấp, mặt nạ dành cho cục nóng điều hoà",256100,236.0,260000,,3900,2,64,,available,,4.5,"{'id': 5307993, 'name': 'Thuận Dung', 'slug': 'thuan-dung'}",2022-12-30
97555823,9280420720500,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚC.Hỗ trợ giao hàng và miễn phí lắp đặt cơ bản ở nhà trệt/có thang máy. Bảo hành chính hãng 02 năm, có ng...",Tủ lạnh Toshiba 407 lít RT535WE(06)-MG - hàng chính hãng - chỉ giao hcm,11070000,1.0,11070000,,0,0,0,,available,,0.0,"{'id': 18634, 'name': 'Toshiba', 'slug': 'toshiba'}",2022-12-30
141111320,1598110143606,"Công nghệ UltraMix giặt sạch sâu, không cặn giặt tẩyMáy giặt Electrolux Inverter 9 kg EWF9024P5SB xứng đáng trở thành ""dũng sĩ giặt giũ"" nhờ vào công nghệ UltraMix giúp hòa tan hoàn toàn chất giă...",Máy giặt Electrolux Inverter 9 kg EWF9024P5SB - chỉ giao Hà Nội,10490000,,10490000,,0,0,0,,available,,0.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
195774112,8157045150555,"Chất liệu:- Loại Vải trơn : Vải dù trơn chống thấm, độ bền caoSHOP CÓ TẶNG KÈM DÂY SỎÁo vệ sinh máy lạnh có miệng áo có thung co dãn, và thiết kế luồn dây treo xung quanh máy lạnh- Chiều rộng: 1.7 mé...","Túi vệ sinh máy lạnh/Áo vệ sinh điều hòa hàng chính hãng cao cấp, vải DẦY chống thấm nước (tặng kèm dây sỏ)",59000,3.0,59000,,0,0,0,,available,,0.0,"{'id': 371101, 'name': 'THẢO MỘC NHIÊN', 'slug': 'thao-moc-nhien'}",2022-12-30
114843316,1732360221683,"Máy giặt Panasonic Inverter 9.5 Kg NA-FD95X1LRV Thiết kế sang trọng với gam màu đẹp mắt, nắp máy kính chịu lực bền bỉMáy giặt Panasonic 9.5kg NA-FD95X1LRVcó thiết kế tinh tế, hiện đại, gam màu sang...",[CHỈ GIAO TẠI HCM] - Máy giặt Panasonic Inverter 9.5 Kg NA-FD95X1LRV- Hàng Chính Hãng,8190000,,8190000,,0,0,0,,available,,0.0,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
11510490,3001500508536,SỰ KHÁC NHAU GIỮA G20 VÀ G20SNhà máy sản xuất chia chuột bay thành 2 loại: G20 và G20SG20 là điều khiển voice có chuột analog (tức là chuột di chuyển bằng 4 phím điều hướng chạy theo 2 phương ngang ...,"Điều Khiển Remote Bluetooth G20S, Tìm Kiếm Giọng Nói, có chuột bay, Air Mouse Remote Voice - Hàng Nhập Khẩu",174500,25.0,179000,,4500,3,10,,available,,4.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
16651189,1954602798164,Loại sản phẩm: Remote điều khiển từ xa máy lạnh khách nhauLoại sóng giao tiếp: Hồng ngoạiTầng số: 533GHzĐiện thế yêu cầu:3V DC (2 viên pin AAA)Khoảng cách hữu hiệu: 10MMàu: TrắngTình trạng: Mới...,Điều khiển điều hòa đa năng 1000 in 1 Cho các loại điều hòa,35000,7.0,35000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
201844449,9497013289083,        CAM KẾT 1 ĐỔI 1 TRONG 7 NGÀY NẾU CÓ LỖI CỦA SHOP    Giao Hàng Tận Nơi Trên Toàn Quốc -Nhận Hàng Nhanh Chóng Tại Nhà    MÔ TẢ CHI TIẾT SẢN PHẨM LOA KARAOKE YS-207    Loa YS-207 dòng loa ...,"Loa Bluetooth Karaoke YS-207. Tặng Kèm 2 Micro Không Dây, Hỗ Trợ Hiệu Ứng Đổi Giọng, Điều Chỉnh Vang Nhại Độ Bền Rất Cao",665000,1.0,665000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
165964734,5127393670796,"       Bộ ron sanyo kiểu bắt vít   Kích thước ngăn đá : 45.8 x 38.8cm   Kích thước ngăn mát : 45.8 x 70cm   Ron gia công mới dùng thay thế ron củ bị hư rách, lão hóa   Giúp tủ lạnh phục hồi tí...",Ron tủ lạnh cho tủ lạnh  Sanyo SR 13HN(S) kiểu bắt vít,212500,5.0,212500,,0,0,2,,available,,1.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
54722549,6591554643057,"Điều khiển chính hãng giúp việc điều khiển nhạy, dễ dàng điều khiển thiết bị theo ý muốn mà không có bất cứ phiền phức nào xảy ra như với những sản phẩm không rõ nguồn gốc và không được kiểm định chất...",Điều khiển điều hoà Panasonic Model CS-XU12UKH-8-Hàng chính hãng,455500,25.0,455500,,0,0,9,,available,,4.6,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
34862764,6491838385645,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote máy lạnh, máy điều hòaChủng loại phụ kiệnHàng thay thếCông dụngĐiều khiển từ xa cho máy lạnh ToshibaDòng máy lạnh tương thíchInverter RAS-H se...","Remote Điều Khiển Dành Cho Máy Lạnh, Điều Hòa Toshiba Inverter RAS-H10G2KCV, RAS- H10PKCVG",70000,5.0,70000,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
110368009,3832223844376,"BOX NGUYÊN SEALGIỚI THIỆUĐẶC ĐIỂM• Hơn 150 kênh truyền hình trong nước và quốc tế phong phú, đặc sắc như AXN, FOX Movies, FOX Sports, VTV, K+, Cartoon N• Giao diện đơn giản, thuần Việt, thân thiệ...",Android Tivi Box FPT Play Box+ NEW 2021 Voice Remote Tặng chuột không dây – Điều khiển tìm kiếm bằng giọng nói Hàng chính hãng ,1335000,1.0,1335000,,0,0,1,,available,,5.0,"{'id': 33101, 'name': 'FPT', 'slug': 'fpt'}",2022-12-30
185248285,5242748095994,"Thông số kỹ thuật:️Tên sản phẩm: Giá treo tivi nghiêng CP từ 19-65 inch điều chỉnh góc 15 độ - Hàng Chính Hãng️Xuất xứ: Việt Nam️Chất liệu: thép, khung được sơn tĩnh điện cao cấp️Trọ...",Khung treo tivi nghiêng CP từ 19-65 inch có thể điều chỉnh góc 15 độ - Hàng Chính Hãng,109000,25.0,109000,,0,0,1,,available,,4.0,"{'id': 79420, 'name': 'CP', 'slug': 'cp'}",2022-12-30
125839025,1905444302620,"MẶT AMPLI - KIỂU MAIN (CỤC ĐẨY)SỬ DỤNG ĐỂ NÂNG CẤP HOẶC LẮP RÁP BỘ VỎ AMPLI THÀNH BỘ VỎ MAINKÍCH THƯỚC CHUẨN LẮP RÁP VỪA HẦU HẾT CÁC AMPLI THÔNG DỤNG LOẠI 12,5CMCÓ BÁN KÈM CÁC PHỤ KIỆN, MẠCH ĐÈN.C...",MẶT dành cho  AMPLI MẪU MAIN,75000,13.0,75000,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
110802166,6114410857466,"Dây cảm ứng đầu Viet KTV , có người còn gọi là dây KEY là loại dây dùng để truyền tín hiệu cảm ứng sau khi người dùng chạm vào màn hình cảm ứng và truyền tín hiệu đó xuống đầu để xử lý.Về cơ bản dâ...","Dây cảm ứng Viet KTV, dây key cảm ứng",600000,6.0,600000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
116141204,1459564683630,- Dễ dàng điều chỉnh kích thước từ 480mm đến 600mm- Thuận tiện làm vệ sinh nhanh chóng- Sử dụng cho tất cả các loại MÁY GIẶT từ 6 - 9 KG.- Sử dụng cho tất cả các loại TỦ LẠNH có dung tích từ 90 - 2...,CHÂN INOX TỦ LẠNH - MÁY GIẶT ĐA NĂNG (CTL),250000,6.0,250000,,0,0,2,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
58531097,9965452870896,Tặng Bếp lẩu đa năng trị giá 2.590.000(chương trình có thể dừng khi chưa hết thời hạn nếu Hàng bán hoặc Hàng khuyến mại hết trong kho)Thông số kỹ thuật của Máy Rửa Bát Texgio TG-BI205 :Hãng sản xuấ...,Máy rửa bát Texgio TG-BI205 - 8 bộ bát đĩa Châu Âu - Điều khiển cảm ứng - Hàng nhập khẩu,10189000,,20000000,,9811000,49,0,,available,,0.0,"{'id': 842207, 'name': 'TEXGIO', 'slug': 'texgio'}",2022-12-30
55543490,4144604877692,"Chi tiết sản phẩm:Tên sản phẩm: Remote điều khiển từ xa TVChủng loại linh kiện: Loại tốt, chất lượng A+Thương hiệu TV tương thích: SAMSUNGDòng TV tương thích: Smart TV, Internet TV, TV LED Samsu...","Remote Điều Khiển Cho Smart TV, Internet TV, TV Thông Minh SAMSUNG BN59-01268D (Kèm Pin AAA Maxell)",30000,24.0,30000,,0,0,7,,available,,4.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
204450756,6427763730723,"Đầu Android X96Q PRO, New 2022, Ram 2GB, Android 10.0, Có cổng quang Optical➢ Giới thiệu Sản phẩm:- X96Q Pro là model mới nhất được sản xuất bởi nhà máy Enybox. Sử dụng chip xử lý Allwinner H313- Là ...","Đầu Android X96Q PRO, New 2022, Ram 2GB, Android 10.0, Có cổng quang Optical",599000,2.0,599000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
197804004,9823236669058,"       ️Điện áp tối đa: 250VAC   ️Màu sắc: Xám   ️Loại đầu phím: đầu bầu dục   ️Gồm 2 loại: 4 phím và 5 phím   ️Đối tượng sử dụng: quạt cây, quạt đứng, quạt để bàn…   ============   THÔNG TI...","Công tắc số quạt 4 nút, 5 nút loại đầu bầu dục điều chỉnh tốc độ gió cho quạt cây, quạt bàn",8490,5.0,8490,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
120389915,8541255628509,"THÔNG TIN CHI TIẾTLoại sản phẩm: Remote điều khiển từ xa TiviThương hiệu TV tương thích: SONYMã remote: RMT-TX100DDòng TV tương thích: Internet TV, Smart TVLoại sóng giao tiếp: Hồng ngoạiLoại pin sử ...","Remote Điều Khiển Dùng Cho SONY Smart TV, Internet Tivi RMT-TX100D",75000,15.0,75000,,0,0,4,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
73567455,6926394595882,Android Tivi Box TXP PRO của hãng LTP Việt Nam phiên bản mới cập nhập lên Android 9 TXP PRO 2020 một sản phẩm đỉnh cao với sự kết hợp của 3 ông lớn trong lĩnh vực phần cứng và phần mềm. TXP Pro hứa ...,Android Tivi Box TXP Pro Truyền hình vtvcap On Bản Quyền HĐH Android 9 Ram 2G Rom 16G Chip Amlogic 905 - Hàng Chính Hãng,662900,,662900,,0,0,0,,available,,0.0,"{'id': 4267625, 'name': 'TXP Pro', 'slug': 'txp-pro'}",2022-12-30
25208277,6802684422673,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote máy lạnh, máy điều hòaCông dụngĐiều khiển từ xa cho máy lạnh FUNIKIMàn hìnhLCD đơn sắcLoại sóng giao tiếpHồng ngoạiLoại pin sử dụng2 x AAA...","Remote Điều Khiển Cho Máy Lạnh, Máy Điều Hòa FUNIKI",55555,1.0,55555,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
27930598,9411532457001,"I. Giới thiệu thiết bị chống hú micro feedback XTR 2.0Thiết bị chống hú micro Feedback XTR 2.0 là bản nâng cấp của dòng Feedback XTR 1.0Nối tiếp thành công từ phiên bản XTR 1.0, phiên bản XTR 2.0 có...",CHỐNG HÚ FEEDBACK XTR 2.0 - HÀNG CHÍNH HÃNG,949999,4.0,1683000,,733001,44,0,,available,,0.0,"{'id': 401415, 'name': 'XTR', 'slug': 'xtr'}",2022-12-30
805574,1058559157743,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",Tủ Mát Alaska LC-50 (50L),4169000,17.0,4169000,,0,0,1,,available,,5.0,"{'id': 22042, 'name': 'Alaska', 'slug': 'alaska'}",2022-12-30
142781702,8900788597285,"Fpt play box là gì?FPT Play Box+ (hay còn gọi là OTT) là thiết bị đầu tiên trên thế giới sử dụng hệ điều hành AndroidTV 10.0 của Google, đem đến cho khách hàng trải nghiệm giải trí “không giới hạn” n...",FPT PLAY BOX+ (T550) - Ram 2G/16G - Điều Khiển Bằng Giọng Nói Phiên Bản 2022 - Hàng Chính Hãng,1180000,8.0,1180000,,0,0,3,,available,,4.7,"{'id': 560209, 'name': 'Fpt Play Box +', 'slug': 'fpt-play-box'}",2022-12-30
155759180,7324321216240,Remote điều khiển giọng nói cho nhiều model Smart TV CasperĐầy đủ chế độ và chức năng như remote theo TVTốc độ phản hồi nhanhTặng kèm pin AAA MaxellThông tin chi tiết:Loại sản phẩm: Remote TV...,"Remote Điều Khiển Giọng Nói Dành Cho Casper Smart TV, Tivi Thông Minh Voice Control",224000,12.0,224000,,0,0,5,,available,,2.4,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
39291714,9775234452857,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV SamsungChủng loại phụ kiệnHàng thay thếTính năng đặc biệtSMART HUBDòng TV tương thíchTV LED, Smart TV S...","Remote Điều Khiển Smart TV, TV LED SAMSUNG L1088 Smart Hub",25900,2.0,25900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
805716,1047124801358,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",Tủ Đông Alaska BCD-3568N (208L) - Hàng chính hãng,6039000,3.0,6039000,,0,0,3,,available,,5.0,"{'id': 22042, 'name': 'Alaska', 'slug': 'alaska'}",2022-12-30
39334661,7003565685661,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV TCLMã remoteRC3000M11Dòng TV tương thíchTV LCD, TV LED TCLLoại sóng giao tiếpHồng ngoạiLoại pin sử d...","Remote Điều Khiển Dùng Cho TV LCD, TV LED TCL RC3000M11",53900,,53900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
46184503,6653443543838,"THÔNG TIN CHI TIẾTLoại sản phẩmRemote TVCông dụngĐiều khiển từ xa cho TV SamsungChủng loại phụ kiệnLoại tốt - Chất lượng A+Dòng TV tương thíchTV LCD, TV LED SamsungLoại sóng gia...","Remote Điều Khiển Dành Cho TV LCD, TV LED SAMSUNG AA59-00602A (Kèm Pin AAA Maxell)",30900,,30900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
184038884,2186860734799,Nhanh chóng tận hưởng không khí mát mẻ cùng Chế độ thởi gió TurboMáy lạnh Casper Inverter có thể giúp căn phòng mát mẻ chỉ trong khoảng thời gian ngắn khi bạn kích hoạt chế độ thổi gió Turbo với mức ...,Máy lạnh Casper 1.0HP 1 chiều inverter GC-09IS33 - Hàng chính hãng( Chỉ giao HCM),5799000,1.0,6990000,,1191000,17,0,,available,,0.0,"{'id': 48688, 'name': 'Casper', 'slug': 'casper'}",2022-12-30
20369048,9334350535846,Các chức năng chính của điều khiển điều hòa :ON/OFF: chế độ bật / tắt điều hòaEcono: chế độ tiết kiệm điệnTemp: tăng / giảm nhiệt độ phòngPowerful: chế độ làm lạnh nhanhMode: chọn chế độ tự động...,ĐIỀU KHIỂN ĐIỀU HÒA DAIKIN INVERTER 2 chiều - hàng chính hãng,48200,,48200,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
3720913,7823362691395,"F120 là giá treo tivi gắn tường được cài đặt đầy đủ các chuyển động cho tivi LED, LCD TV gắn kết. Nó được thiết kế và xây dựng với khái niệm giao diện sinh thái để tăng cường khả năng xem và chơi gam...",Giá treo tivi nhập khẩu NB F120 có thể nâng lên hạ xuống được 17-27 inch,354900,,354900,,0,0,0,,available,,0.0,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-12-30
140826385,9585505791962,"Điều khiển có giọng nói cho hộp FPT Play Box 2021Tương thích với FPT Play Box 2018,2019,2020 và FPT Play Box +Đầy đủ chế độ và chức năngThiết kế bởi FPT TelecomTHÔNG TIN CHI TIẾTLoại sản phẩmR...",Remote Điều Khiển Giọng Nói FPT Play Box + - Hàng Chính Hãng,197400,1.0,197400,,0,0,0,,available,,0.0,"{'id': 33101, 'name': 'FPT', 'slug': 'fpt'}",2022-12-30
39323825,8719613885776,GIAO MIỄN PHÍ...,Máy lạnh âm trần Daikin Inverter 2.0HP FCFC50DVM/RZFC50DVM + BRC7F635F9 + BYCQ125EAF - Hàng chính hãng,28290000,3.0,28290000,,0,0,0,,available,,0.0,"{'id': 47687, 'name': 'DAIKIN', 'slug': 'daikin'}",2022-12-30
75592219,7243811932778,"THÔNG SỐ KỸ THUẬT:- Shure PGA58-LC được thiết kế nhỏ gọn tạo cảm giác vừa vặn, thoải mái cho người dùng khi cầm tay, hoạt động.- Đáp ứng tần số: 50 Hz đến 16 kHz- Độ Nhạy: 1,79 mV- Trở kháng đầu ...",Mic Shure PGA58-LC Micro Cầm Tay Vocal Hàng Chính Hãng USA Microphone Karaoke PGA58 -  Kèm Móng Gẩy DreamMaker,1450000,6.0,1450000,,0,0,3,,available,,4.7,"{'id': 185209, 'name': 'SHURE', 'slug': 'shure'}",2022-12-30
168467378,1035118200158,"       THÔNG TIN SẢN PHẨM:    Cảm biến nhiệt độ tủ lạnh, THERMOSTAT ATB - C134 - F133 - R132 - DR131   Khi tủ lạnh đạt đến một nhiệt độ nhất định hay nhiệt độ đã được cài đặt sẵn, rơ le sẽ tự độ...",Cảm biến nhiệt độ - bộ số cho THERMOSTAT tủ lạnh ATB - C134 - F133 - R132 - DR131,35000,11.0,35000,,0,0,2,,available,,3.0,"{'id': 561415, 'name': '\tOEM', 'slug': 'oem'}",2022-12-30
189263168,4911046029525,Vỏ thùng loa đứng thùng sơn PA - 109 HẢI TRIỀU (HÀNG CHÍNH HÃNG) 1 CẶPChuyên dùng cho lắp loa mới hoặc thay thế loa đã cũ thùng đã hư hỏng cần thay thếKết cấu thùng2 lỗ bass 25cm2 lỗ chép đường kí...,Vỏ thùng loa đứng thùng sơn PA - 109 HẢI TRIỀU (HÀNG CHÍNH HÃNG) 1 CẶP,1990000,3.0,1990000,,0,0,0,,available,,0.0,"{'id': 550159, 'name': 'HẢI TRIỀU ', 'slug': 'hai-trieu'}",2022-12-30
13286961,1221846088215,"Hình ảnh có đóng dấu Shop tự chụp 100%.Kích thước: 7x3x24 cm.Chất liệu: hợp kim, linh kiện.Thời gian chơi nhạc: 5 - 8 giờ. Thời gian sạc đầy : 4 - 5 giờ.Công suất hoạt động: 3W x 2 Loa - Nguồn ra:...",Micro hát karaoke SD 08 mic hát karaoke kiêm loa bluetooth (Giao màu ngẫu nhiên),228000,11.0,339000,,111000,33,2,,available,,2.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
106150205,7349429186912,Mã sản phẩm:  Mr2500WGiá bán 2.100.000 VNDDanh sách đóng gói tiêu chuẩn chính thức MR2500W mới:1. một máy chủ (với pin lithium)2. một sạc3. Tai nghe không dây dành riêng cho microphone4. Sạc cho...,Máy Trợ Giảng Không Dây Aker Mr 2500 W Kết Nối Blutooth,1650000,2.0,1650000,,0,0,0,,available,,0.0,"{'id': 186743, 'name': 'Aker', 'slug': 'aker'}",2022-12-30
53754301,8002534593630,"Microphone Dùng Live Stream, Học Online, Hội Nghị Trên Laptop, PC M-306 Chất lượng cao, Được thiết kế để lọc tiếng ồn nền cho âm thanh rõ nétCổ linh hoạt để điều chỉnh hướng thuận tiện cho việc nó...","Microphone Dùng Live Stream, Học Online, Hội Nghị Trên Laptop, PC M-306 Cao Cấp AZONE",169000,46.0,169000,,0,0,12,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
20624245,7720228890698,"Sử dụng cho máy điều hòa LG Inverter V10ENT, AKB73315601, AKB73215509, AKB73456109Thích hợp mua thay thế remote gốc đã hỏng, phím bấm không hoạt động, màn hình bể nứt không hiển thị hoặc mua dự phòng...",Remote dùng cho điều hòa LG Inverter,46900,,46900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
200946135,1482060278944,"điều khiển dùng cho đầu thu mobiTVKích thước : 15x4x1.2 cmCân nặng : 90 gramChuẩn không dây :Điều khiển đầu thu sử dụng cho cả mobiTV , AVG ,AN VIÊN , khiển mới chưa qua sử dụng, các phím mềm và n...","điều khiển đầu thu truyền hình số mobitv có học lệnh các nút cơ bản trên điều khiển tivi , hàng chính hãng.",39000,9.0,39000,,0,0,2,,available,,3.0,"{'id': 504169, 'name': 'MobiTV', 'slug': 'mobitv'}",2022-12-30
202329032,3167349836815,"Bộ chia truyền hình cáp 1 ra 6 Tivi   Có volume chỉnh tín hiệu   Điện áp 220V   Chất liệu thân bằng nhôm cao cấp chống va đập   Tiếp điểm tín hiệu truyền hình tốt, không bị nhiễu như các loại khác...",Bộ chia truyền hình cáp 1 ra 6 khuyếch đại tín hiệu JMA ( cắm điện ),171400,1.0,171400,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
13677438,3505485707767,Thông số kỹ thuật Chân đế giá đỡ tủ lạnh máy giặtKích thước sản phẩm300 mm x 150 mm x 200 mmKích thước đóng gói300 mm x 150 mm x 200 mmKhối lượng3000 gSố lượng món21...,Chân đế giá đỡ tủ lạnh máy giặt có bánh xe,226000,11.0,226000,,0,0,4,,available,,2.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
205408826,3196167782508,Mạnh Tiến Audio xin được giới thiệu tới các bạn 1 sản phẩm micro không dây karaoke MTMAX AK-86  sản phẩm được gia công với chất lượng linh kiện tốt nhất TÍCH HỢP NHIỀU CHỨC NĂNG CAO CẤPThiết kế tin...,Siêu phẩm Micro không dây karaoke AK-86 kiểu dáng hiện đại chất lượng cao cấp. Hàng Chính Hãng,1050000,1.0,1500000,,450000,30,0,,available,,0.0,"{'id': 5347313, 'name': 'MTMax', 'slug': 'mtmax'}",2022-12-30
165964554,6451211660665,       Ron tủ lạnh Sharp Model SJ185S-SL   Ngăn đông : 370x495mm   Ngăn mát : 495x 825 mm   (Đo phủ bì khe gài ron trên cửa tủ)   Cần chú ý:   Nên kiểm tra số đo ron của tủ và đối chiếu với s...,Ron tủ lạnh  dành cho tủ lạnh SHARP Model SJ- X201E-DS,170000,1.0,170000,,0,0,1,,available,,5.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
101273335,2163165571222,"Dây dẫn gas dùng để thay thế các dây gas cũ, hỏng. 3 Dây dẫn gas máy lạnh R22.Trọng lượng: 360 gĐể đảm bảo nạp đủ ga không thừa cũng không thiếu người ta sử dụng một dây dài gắn vào đồng hồ sạc g...",Bộ 3 sợi dây sạc nạp gas máy lạnh R22,116400,13.0,150000,,33600,22,6,,available,,4.8,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
76061666,4697218443390,BEHRINGER DI20-DI-Box/Splitter-Hàng Chính Hãng...,BEHRINGER DI20-DI-Box/Splitter-Hàng Chính Hãng,760000,8.0,760000,,0,0,3,,available,,5.0,"{'id': 217953, 'name': 'Behringer', 'slug': 'behringer'}",2022-12-30
